oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
476,WAT,A,OP,HY,7.2,42369,1909,HYDRO,Shoshone (CO),15466,39.57013,-107.226876,CO,08,045,WECC,RMPA,HYDRO,14.4,0,1,08045,9.72613981186043,156.847311678404
476,WAT,B,OP,HY,7.2,42369,1909,HYDRO,Shoshone (CO),15466,39.57013,-107.226876,CO,08,045,WECC,RMPA,HYDRO,14.4,0,1,08045,9.72613981186043,156.847311678404
10755,NG,GT2,OP,CT,15,1438,1987,GAS,Rifle Generating Station,15466,39.5173,-107.7299,CO,08,045,WECC,RMPA,GAS,84,0,1,08045,16.7824324211345,113.711418160758
10755,NG,GT3,OP,CT,15,1201,1987,GAS,Rifle Generating Station,15466,39.5173,-107.7299,CO,08,045,WECC,RMPA,GAS,84,0,1,08045,16.7824324211345,113.711418160758
10755,NG,GT4,OP,CT,15,1586,1987,GAS,Rifle Generating Station,15466,39.5173,-107.7299,CO,08,045,WECC,RMPA,GAS,84,0,1,08045,16.7824324211345,113.711418160758
10755,NG,ST1,OP,CA,39,2931,1987,GAS,Rifle Generating Station,15466,39.5173,-107.7299,CO,08,045,WECC,RMPA,GAS,84,1,1,08045,16.7824324211345,113.711418160758
56922,SUN,EAST,OP,PV,0.5,986.667,2009,SOLAR,WWRF Solar Plant,15466,39.522904,-107.81341,CO,08,045,WECC,RMPA,SOLAR,1.5,0,1,08045,17.3974414271061,106.521685711702
56922,SUN,WEST,OP,PV,1,1973.333,2009,SOLAR,WWRF Solar Plant,15466,39.522904,-107.81341,CO,08,045,WECC,RMPA,SOLAR,1.5,0,1,08045,17.3974414271061,106.521685711702
59239,SUN,ESS01,OP,PV,1,1545,2013,SOLAR,Eagle Springs Solar LLC,8773,39.526111,-107.696111,CO,08,045,WECC,RMPA,SOLAR,1,0,1,08045,17.7610862311991,116.604335045116
59742,SUN,HCE,OP,PV,1.5,3205,2015,SOLAR,Sunnyside Ranch Community Solar Array,8773,39.415027,-107.157188,CO,08,045,WECC,RMPA,SOLAR,1.5,0,1,08045,3.75508034930114,163.169070039938
