oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
1922,NUC,1,OP,ST,685,5618024,1971,NUCLEAR,Monticello Nuclear Facility,13781,45.3338,-93.8493,MN,27,171,MRO,MROW,NUCLEAR,685,1,1,27171,0.290974989783954,80.1290701675178
2042,DFO,5A,OP,GT,25,380,1978,OIL,Maple Lake Station,7570,45.229073,-94.009673,MN,27,171,MRO,MROW,OIL,25,1,1,27171,13.8193807933016,96.1553131267642
60520,SUN,PV1,OP,PV,6,11754,2016,SOLAR,Annandale Solar,13781,45.247009,-94.106932,MN,27,171,MRO,MROW,SOLAR,6,0,1,27171,7.3973977633556,102.435471364788
60527,SUN,PV1,OP,PV,7.5,13248,2016,SOLAR,Lake Pulaski Solar,13781,45.195854,-93.812137,MN,27,171,MRO,MROW,SOLAR,7.5,0,1,27171,10.9692436747081,80.6743066551631
60529,SUN,PV1,OP,PV,3.5,6455,2016,SOLAR,Montrose Solar,13781,45.055628,-93.922807,MN,27,171,MRO,MROW,SOLAR,3.5,0,1,27171,8.59758204715569,88.1615048497723
60652,SUN,PV1,OP,PV,2.3,2705,2016,SOLAR,Dickinson Solar Array,20996,45.11444,-93.813799,MN,27,171,MRO,MROW,SOLAR,2.3,0,1,27171,5.48857046133514,79.7355871454561
61494,SUN,41327,OP,PV,1,152,2018,SOLAR,Wright Cuddyer CSG,13780,45.1831,-93.7341,MN,27,171,MRO,MROW,SOLAR,4,0,1,27171,5.38508375089706,74.3915386651126
61494,SUN,41328,OP,PV,1,152,2018,SOLAR,Wright Cuddyer CSG,13780,45.1831,-93.7341,MN,27,171,MRO,MROW,SOLAR,4,0,1,27171,5.38508375089706,74.3915386651126
61494,SUN,41329,OP,PV,1,152,2018,SOLAR,Wright Cuddyer CSG,13780,45.1831,-93.7341,MN,27,171,MRO,MROW,SOLAR,4,0,1,27171,5.38508375089706,74.3915386651126
61494,SUN,41330,OP,PV,1,152,2018,SOLAR,Wright Cuddyer CSG,13780,45.1831,-93.7341,MN,27,171,MRO,MROW,SOLAR,4,0,1,27171,5.38508375089706,74.3915386651126
61547,SUN,GEN1,OP,PV,5,427,2018,SOLAR,"WrightSun CSG, LLC",13781,45.21643,-93.718376,MN,27,171,MRO,MROW,SOLAR,5,0,1,27171,5.2476945513908,73.9010966706235
61586,SUN,1,OP,PV,5,8249,2017,SOLAR,MontSun Community Solar,13781,45.060283,-93.904656,MN,27,171,MRO,MROW,SOLAR,5,0,1,27171,9.11941387535201,86.7259551199306
61587,SUN,1,OP,PV,5,8551,2017,SOLAR,WaveSun Community Solar,13781,45.060844,-93.980233,MN,27,171,MRO,MROW,SOLAR,5,0,1,27171,9.16415689166577,92.6758390432545
61680,SUN,MMPA,OP,PV,7.1,11327,2017,SOLAR,Tatanka Wi,2485,45.210766,-93.884273,MN,27,171,MRO,MROW,SOLAR,7.1,0,1,27171,12.8462380844479,86.5435492794381
62105,SUN,MONTI,OP,PV,5,119.79,2018,SOLAR,Monticello Project CSG,13781,45.2722,-93.8278,MN,27,171,MRO,MROW,SOLAR,5,0,1,27171,4.73809106870005,81.1782004400252
