oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
6211,JF,GEN1,OP,GT,74.5,1284,1978,OIL,Dynegy Oakland Power Plant,14328,37.79675,-122.28185,CA,06,001,WECC,CAMX,OIL,223.5,1,1,06001,4.39837323356414,26.6773681467723
6211,JF,GEN2,OP,GT,74.5,1284,1978,OIL,Dynegy Oakland Power Plant,14328,37.79675,-122.28185,CA,06,001,WECC,CAMX,OIL,223.5,1,1,06001,4.39837323356414,26.6773681467723
6211,JF,GEN3,OP,GT,74.5,1284,1978,OIL,Dynegy Oakland Power Plant,14328,37.79675,-122.28185,CA,06,001,WECC,CAMX,OIL,223.5,1,1,06001,4.39837323356414,26.6773681467723
7450,NG,1,OP,GT,27.4,4781.5,1986,GAS,Alameda,207,37.7886,-122.2889,CA,06,001,WECC,CAMX,GAS,54.8,1,1,06001,3.43661202884226,25.9415426298514
7450,NG,2,OP,GT,27.4,4781.5,1986,GAS,Alameda,207,37.7886,-122.2889,CA,06,001,WECC,CAMX,GAS,54.8,1,1,06001,3.43661202884226,25.9415426298514
50571,LFG,GEN1,OP,GT,3,20289,1969,BIOMASS,Altamont Gas Recovery,14328,37.749308,-121.649866,CA,06,001,WECC,CAMX,BIOMASS,8.6,0,1,06001,4.7795271364935,81.6523416256673
50571,LFG,GEN2,OP,GT,3,20289,1989,BIOMASS,Altamont Gas Recovery,14328,37.749308,-121.649866,CA,06,001,WECC,CAMX,BIOMASS,8.6,0,1,06001,4.7795271364935,81.6523416256673
50571,LFG,GEN3,OP,IC,1.3,0,2002,BIOMASS,Altamont Gas Recovery,14328,37.749308,-121.649866,CA,06,001,WECC,CAMX,BIOMASS,8.6,0,1,06001,4.7795271364935,81.6523416256673
50571,LFG,GEN4,OP,IC,1.3,0,2002,BIOMASS,Altamont Gas Recovery,14328,37.749308,-121.649866,CA,06,001,WECC,CAMX,BIOMASS,8.6,0,1,06001,4.7795271364935,81.6523416256673
50849,NG,GEN1,OP,CT,23,147173,1987,GAS,PE Berkeley,14328,37.870331,-122.26337,CA,06,001,WECC,CAMX,GAS,28.5,0,1,06001,2.21044984277235,29.9621185680596
50849,NG,GEN2,OP,CA,5.5,5784,1987,GAS,PE Berkeley,14328,37.870331,-122.26337,CA,06,001,WECC,CAMX,GAS,28.5,0,1,06001,2.21044984277235,29.9621185680596
56036,OBG,GEN1,OP,IC,2.2,8440.333,1985,BIOMASS,WWTP Power Generation Station,14328,37.8258,-122.2961,CA,06,001,WECC,CAMX,BIOMASS,6.6,0,1,06001,4.71989683645214,25.9310248494805
56036,OBG,GEN2,OP,IC,2.2,8440.333,1985,BIOMASS,WWTP Power Generation Station,14328,37.8258,-122.2961,CA,06,001,WECC,CAMX,BIOMASS,6.6,0,1,06001,4.71989683645214,25.9310248494805
56036,OBG,GEN3,OP,IC,2.2,8440.333,1985,BIOMASS,WWTP Power Generation Station,14328,37.8258,-122.2961,CA,06,001,WECC,CAMX,BIOMASS,6.6,0,1,06001,4.71989683645214,25.9310248494805
56271,WND,VEST,OP,WT,18,63301,2004,WIND,Diablo Winds LLC,14328,37.763653,-121.614392,CA,06,001,WECC,CAMX,WIND,18,0,1,06001,4.02630112692108,84.895243739762
56467,NG,CTG1,OP,CT,200,334747,2013,GAS,Russell City Energy Company LLC,14328,37.63466,-122.13381,CA,06,001,WECC,CAMX,GAS,655,1,1,06001,6.45080771326341,38.2683844653483
56467,NG,CTG2,OP,CT,200,308589,2013,GAS,Russell City Energy Company LLC,14328,37.63466,-122.13381,CA,06,001,WECC,CAMX,GAS,655,1,1,06001,6.45080771326341,38.2683844653483
56467,NG,STG1,OP,CA,255,367089,2013,GAS,Russell City Energy Company LLC,14328,37.63466,-122.13381,CA,06,001,WECC,CAMX,GAS,655,1,1,06001,6.45080771326341,38.2683844653483
57042,NG,1,OP,FC,1.4,4801,2011,GAS,CSU East Bay,14328,37.658889,-122.059444,CA,06,001,WECC,CAMX,GAS,1.4,0,1,06001,10.2738138060725,44.8727845696856
57483,NG,CTG1,OP,GT,49.9,28052.5,2012,GAS,Mariposa Energy Project,14328,37.789167,-121.601944,CA,06,001,WECC,CAMX,GAS,199.6,1,1,06001,1.73797127184016,86.2140377847289
57483,NG,CTG2,OP,GT,49.9,28052.5,2012,GAS,Mariposa Energy Project,14328,37.789167,-121.601944,CA,06,001,WECC,CAMX,GAS,199.6,1,1,06001,1.73797127184016,86.2140377847289
57483,NG,CTG3,OP,GT,49.9,28052.5,2012,GAS,Mariposa Energy Project,14328,37.789167,-121.601944,CA,06,001,WECC,CAMX,GAS,199.6,1,1,06001,1.73797127184016,86.2140377847289
57483,NG,CTG4,OP,GT,49.9,28052.5,2012,GAS,Mariposa Energy Project,14328,37.789167,-121.601944,CA,06,001,WECC,CAMX,GAS,199.6,1,1,06001,1.73797127184016,86.2140377847289
57696,OBG,1,OP,GT,4.6,27795,2011,BIOMASS,Power Generation Station (PGS) 2,14328,37.825833,-122.296111,CA,06,001,WECC,CAMX,BIOMASS,4.6,0,1,06001,4.72063148186532,25.9308014001113
58435,LFG,ENG1,OP,IC,2.2,16849.5,2014,BIOMASS,Ameresco Vasco Road,14328,37.754444,-121.728889,CA,06,001,WECC,CAMX,BIOMASS,4.4,0,1,06001,2.14624431953309,74.7586655959833
58435,LFG,ENG2,OP,IC,2.2,16849.5,2014,BIOMASS,Ameresco Vasco Road,14328,37.754444,-121.728889,CA,06,001,WECC,CAMX,BIOMASS,4.4,0,1,06001,2.14624431953309,74.7586655959833
58525,SUN,1,OP,PV,1,2185,2010,SOLAR,City of Hayward WWTP,14328,37.633526,-122.139717,CA,06,001,WECC,CAMX,BIOMASS,2.1,0,1,06001,5.94560633818999,37.7493985924271
58525,OBG,COGEN,OP,IC,1.1,8546,2014,BIOMASS,City of Hayward WWTP,14328,37.633526,-122.139717,CA,06,001,WECC,CAMX,BIOMASS,2.1,0,1,06001,5.94560633818999,37.7493985924271
58625,NG,SRFC2,OP,FC,1.4,9928,2017,GAS,Santa Rita Jail,14328,37.719167,-121.886944,CA,06,001,WECC,CAMX,GAS,6.7,0,1,06001,1.800037476885,60.5563267925145
58625,MWH,SRJBA,OS,BA,2,0,2012,OTHER,Santa Rita Jail,14328,37.719167,-121.886944,CA,06,001,WECC,CAMX,GAS,6.7,0,0,06001,1.800037476885,60.5563267925145
58625,SUN,SRPV2,OP,PV,1,2133.333,2016,SOLAR,Santa Rita Jail,14328,37.719167,-121.886944,CA,06,001,WECC,CAMX,GAS,6.7,0,1,06001,1.800037476885,60.5563267925145
58625,SUN,SRPV3,OP,PV,0.5,1066.667,2017,SOLAR,Santa Rita Jail,14328,37.719167,-121.886944,CA,06,001,WECC,CAMX,GAS,6.7,0,1,06001,1.800037476885,60.5563267925145
58625,NG,SRJFC,RE,FC,1,,2006,GAS,Santa Rita Jail,14328,37.719167,-121.886944,CA,06,001,WECC,CAMX,GAS,6.7,0,0,06001,1.800037476885,60.5563267925145
