oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
56250,LFG,GEN1,OP,IC,0.8,5120.429,2003,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN10,OP,IC,1.6,10240.857,2013,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN11,OP,IC,1.6,10240.857,2013,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN2,OP,IC,0.8,5120.429,2003,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN3,OP,IC,0.8,5120.429,2003,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN4,OP,IC,0.8,5120.429,2003,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN5,OP,IC,0.8,5120.429,2005,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN6,OP,IC,0.8,5120.429,2005,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN7,OP,IC,0.8,5120.429,2005,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN8,OP,IC,0.8,5120.429,2010,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
56250,LFG,GEN9,OP,IC,1.6,10240.857,2013,BIOMASS,Ontario LFGTE,13511,42.8586,-77.0872,NY,36,069,NPCC,NYUP,BIOMASS,11.2,0,1,36069,8.65634900386939,85.7394815310823
57648,WND,WT1,OP,WT,1.7,1315,2012,WIND,Zotos International WPGF,13511,42.886944,-76.968333,NY,36,069,NPCC,NYUP,WIND,3.4,0,1,36069,0.401532208183603,82.4615998113486
57648,WND,WT2,OP,WT,1.7,1315,2012,WIND,Zotos International WPGF,13511,42.886944,-76.968333,NY,36,069,NPCC,NYUP,WIND,3.4,0,1,36069,0.401532208183603,82.4615998113486
60150,SUN,ARGOS,OP,PV,2,3071,2015,SOLAR,Cornell Geneva Solar Farm,13511,42.866,-77.031,NY,36,069,NPCC,NYUP,SOLAR,2,0,1,36069,4.08816476546709,84.8187980455242
61042,SUN,PV1,OP,PV,2,1771,2017,SOLAR,Canandaigua Westbrook Solar Array,13511,42.869086,-77.28446,NY,36,069,NPCC,NYUP,SOLAR,2,0,1,36069,11.9473255087122,84.6501695114095
61043,SUN,PV1,OP,PV,2,2625,2016,SOLAR,Canandaigua Solar Array,13511,42.86887,-77.284561,NY,36,069,NPCC,NYUP,SOLAR,2,0,1,36069,11.9233236654359,84.6744276599279
61210,SUN,FLS1,OP,PV,1.9,3109,2016,SOLAR,Finger Lakes Solar I,13511,42.814025,-77.045631,NY,36,069,NPCC,NYUP,SOLAR,1.9,0,1,36069,5.57657710017956,90.3541212793558
62580,SUN,6081,OP,PV,4,0,2018,SOLAR,Route 14A CDG Solar North and South LLC,13511,42.815086,-77.046128,NY,36,069,NPCC,NYUP,SOLAR,4,0,1,36069,5.63201502378081,90.4721657725908
