oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
4183,WAT,1,OP,HY,3,19356,1922,HYDRO,Shoshone (WY),27000,44.502897,-109.181228,WY,56,029,WECC,RMPA,HYDRO,3,0,1,56029,46.8526062662002,55.7286797966383
6408,WAT,1,OP,HY,5,22252,1948,HYDRO,Heart Mountain,27000,44.513767,-109.129588,WY,56,029,WECC,RMPA,HYDRO,5,0,1,56029,42.7076967431549,54.1002300388303
7317,WAT,1,OP,HY,6,34859.333,1992,HYDRO,Buffalo Bill,27000,44.508169,-109.170661,WY,56,029,WECC,RMPA,HYDRO,18,0,1,56029,45.9894370390773,55.0371046515912
7317,WAT,2,OP,HY,6,34859.333,1992,HYDRO,Buffalo Bill,27000,44.508169,-109.170661,WY,56,029,WECC,RMPA,HYDRO,18,0,1,56029,45.9894370390773,55.0371046515912
7317,WAT,3,OP,HY,6,34859.333,1992,HYDRO,Buffalo Bill,27000,44.508169,-109.170661,WY,56,029,WECC,RMPA,HYDRO,18,0,1,56029,45.9894370390773,55.0371046515912
7541,WAT,1,OP,HY,4.5,15539,1994,HYDRO,Spirit Mountain,27000,44.512699,-109.129878,WY,56,029,WECC,RMPA,HYDRO,4.5,0,1,56029,42.7335119230964,54.2202085991923
52127,OG,GEN1,OP,ST,1,5146,1948,OTHER FOSSIL,Elk Basin Gasoline Plant,14354,44.9806,-108.8428,WY,56,029,WECC,NWPP,OFSL,2.5,0,1,56029,2.15460583578229,2.15460583578229
52127,OG,GEN2,OP,ST,1,5621,1948,OTHER FOSSIL,Elk Basin Gasoline Plant,14354,44.9806,-108.8428,WY,56,029,WECC,NWPP,OFSL,2.5,0,1,56029,2.15460583578229,2.15460583578229
52127,OG,GEN3,RE,ST,0.5,,1958,OTHER FOSSIL,Elk Basin Gasoline Plant,14354,44.9806,-108.8428,WY,56,029,WECC,NWPP,OFSL,2.5,0,0,56029,2.15460583578229,2.15460583578229
57551,WAT,MAIN,OP,HY,2.9,9193,1983,HYDRO,Garland Canal Power Plant,27000,44.7264,-108.8644,WY,56,029,WECC,NWPP,HYDRO,2.9,0,1,56029,21.5521823545881,30.3962179959572
