oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
7246,WAT,1,OP,HY,34.2,96507.667,1999,HYDRO,Dam 2,814,33.986501,-91.315788,AR,05,041,SERC,SRMV,HYDRO,102.6,1,1,05041,0.384177912738143,20.9687804333267
7246,WAT,2,OP,HY,34.2,96507.667,1999,HYDRO,Dam 2,814,33.986501,-91.315788,AR,05,041,SERC,SRMV,HYDRO,102.6,1,1,05041,0.384177912738143,20.9687804333267
7246,WAT,3,OP,HY,34.2,96507.667,1999,HYDRO,Dam 2,814,33.986501,-91.315788,AR,05,041,SERC,SRMV,HYDRO,102.6,1,1,05041,0.384177912738143,20.9687804333267
56079,OBS,STEC,OP,ST,18,20299,1997,BIOMASS,Riceland Foods Cogeneration Plant,814,34.5136,-91.5331,AR,05,001,SERC,SRMV,BIOMASS,18,0,1,05001,5.74592188903825,62.8885465866613
61262,SUN,STGRT,OP,PV,81,162934,2018,SOLAR,Stuttgart Solar,814,34.439722,-91.44,AR,05,001,SERC,SRMV,SOLAR,81,1,1,05001,13.8611898243546,51.5193815450299
