oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
514,WAT,1,OP,HY,86.6,160723.5,1970,HYDRO,Morrow Point,27000,38.451753,-107.539299,CO,08,085,WECC,RMPA,HYDRO,173.2,1,1,08085,3.37933473739373,132.779535306909
514,WAT,2,OP,HY,86.6,160723.5,1971,HYDRO,Morrow Point,27000,38.451753,-107.539299,CO,08,085,WECC,RMPA,HYDRO,173.2,1,1,08085,3.37933473739373,132.779535306909
527,BIT,1,OP,ST,11.5,6526,1959,COAL,Nucla,30151,38.2383,-108.5069,CO,08,085,WECC,RMPA,COAL,113.8,0,1,08085,9.44603335800657,47.571434683878
527,BIT,2,OP,ST,11.5,6061,1959,COAL,Nucla,30151,38.2383,-108.5069,CO,08,085,WECC,RMPA,COAL,113.8,0,1,08085,9.44603335800657,47.571434683878
527,BIT,3,OP,ST,11.5,5990,1959,COAL,Nucla,30151,38.2383,-108.5069,CO,08,085,WECC,RMPA,COAL,113.8,0,1,08085,9.44603335800657,47.571434683878
527,BIT,ST4,OP,ST,79.3,42976,1991,COAL,Nucla,30151,38.2383,-108.5069,CO,08,085,WECC,RMPA,COAL,113.8,1,1,08085,9.44603335800657,47.571434683878
6159,WAT,1,OP,HY,28,180823,1978,HYDRO,Crystal,27000,38.510573,-107.625335,CO,08,085,WECC,RMPA,HYDRO,28,1,1,08085,10.8859349329449,125.166043516472
58547,SUN,1,OP,PV,1,1957,2012,SOLAR,SMPA Solar 1 Community Solar,16622,38.2725,-108.785556,CO,08,085,WECC,RMPA,SOLAR,1,0,1,08085,13.2246839858709,23.8049449194696
58783,WAT,SC-1,OP,HY,4,17101,2013,HYDRO,South Canal Hydro-1,5086,38.483333,-107.755,CO,08,085,WECC,RMPA,HYDRO,4,0,1,08085,16.7829075430738,113.8910631058
58784,WAT,SC-3,OP,HY,3.5,12670,2013,HYDRO,South Canal Hydro-3,5086,38.470278,-107.771389,CO,08,085,WECC,RMPA,HYDRO,3.5,0,1,08085,15.3319096866377,112.473682532876
61189,WAT,GEN1,OP,HY,2.8,10657,2015,HYDRO,Shavano Falls Hydro,5086,38.491966,-108.002283,CO,08,085,WECC,RMPA,HYDRO,2.8,0,1,08085,17.7104238456359,92.2968808833534
61190,WAT,GEN1,OP,HY,4.8,20785,2015,HYDRO,Shavano Falls Hydro Drop 4,5086,38.450483,-107.776727,CO,08,085,WECC,RMPA,HYDRO,4.8,0,1,08085,13.1334819094293,112.053198680862
61191,WAT,GEN1,OP,HY,2.4,8830,2017,HYDRO,Drop 5,5086,38.404377,-107.810213,CO,08,085,WECC,RMPA,HYDRO,2.4,0,1,08085,8.014010089386,109.196755244508
