oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
10051,WAT,GEN1,OP,HY,0.6,169.5,1985,HYDRO,Lockville Hydropower,3046,35.6184,-79.0912,NC,37,037,SERC,SRVC,HYDRO,1.2,0,1,37037,0.0335052675564696,102.466170386987
10051,WAT,GEN2,OP,HY,0.6,169.5,1985,HYDRO,Lockville Hydropower,3046,35.6184,-79.0912,NC,37,037,SERC,SRVC,HYDRO,1.2,0,1,37037,0.0335052675564696,102.466170386987
58318,SUN,1,OP,PV,1,1239,2012,SOLAR,Farrington Farm,3046,35.832778,-79.025,NC,37,037,SERC,SRVC,SOLAR,1,0,1,37037,3.32998523238418,78.7066108908032
58390,WAT,EMOD,OP,HY,2.2,5151.5,2012,HYDRO,Jordan Hydroelectric Project,5416,35.654722,-79.068333,NC,37,037,SERC,SRVC,HYDRO,4.4,0,1,37037,4.45976221473569,98.4558526452936
58390,WAT,WMOD,OP,HY,2.2,5151.5,2012,HYDRO,Jordan Hydroelectric Project,5416,35.654722,-79.068333,NC,37,037,SERC,SRVC,HYDRO,4.4,0,1,37037,4.45976221473569,98.4558526452936
59112,SUN,1,OP,PV,5,8965,2017,SOLAR,West Siler Farm LLC,3046,35.721389,-79.504444,NC,37,037,SERC,SRVC,SOLAR,5,0,1,37037,3.77207427788324,90.9195788612148
59123,SUN,1,OP,PV,3,5889,2014,SOLAR,Moncure Farm LLC,3046,35.568333,-79.0325,NC,37,037,SERC,SRVC,SOLAR,3,0,1,37037,0.740663690533379,102.964773748537
59190,SUN,1,OP,PV,2,3691,2014,SOLAR,Vickers,3046,35.823333,-79.080278,NC,37,037,SERC,SRVC,SOLAR,2,0,1,37037,4.15743858410094,79.739792131373
61019,SUN,SILER,OP,PV,5,9699,2016,SOLAR,"Siler 421 Farm, LLC",3046,35.747372,-79.449675,NC,37,037,SERC,SRVC,SOLAR,5,0,1,37037,8.65541067933037,88.049206539557
61351,SUN,GEN1,OP,PV,2,3918,2017,SOLAR,Bear Creek Solar,15371,35.540344,-79.449053,NC,37,037,SERC,SRVC,SOLAR,2,0,1,37037,2.63178323587035,84.1565418104625
