oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
1268,NG,14,OP,GT,60,97944,2002,GAS,Chanute 2,3355,37.6953,-95.4586,KS,20,133,MRO,SPNO,GAS,64,1,1,20133,4.17955980845504,74.1461543403012
1268,NG,7,OP,IC,2,23,1965,GAS,Chanute 2,3355,37.6953,-95.4586,KS,20,133,MRO,SPNO,GAS,64,0,1,20133,4.17955980845504,74.1461543403012
1268,NG,8,OP,IC,2,23,1965,GAS,Chanute 2,3355,37.6953,-95.4586,KS,20,133,MRO,SPNO,GAS,64,0,1,20133,4.17955980845504,74.1461543403012
1276,DFO,3,OP,IC,1,1.628,1958,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,1,20133,13.1717076800839,54.7989549154362
1276,DFO,6,OP,IC,1.1,1.791,2005,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,1,20133,13.1717076800839,54.7989549154362
1276,DFO,7,OP,IC,1.1,1.791,2005,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,1,20133,13.1717076800839,54.7989549154362
1276,DFO,8,OP,IC,1.1,1.791,2005,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,1,20133,13.1717076800839,54.7989549154362
1276,DFO,1,RE,IC,0.7,,1953,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,0,20133,13.1717076800839,54.7989549154362
1276,DFO,2,RE,IC,0.7,,1958,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,0,20133,13.1717076800839,54.7989549154362
1276,DFO,4,RE,IC,1,,1964,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,0,20133,13.1717076800839,54.7989549154362
1276,DFO,5,RE,IC,1.5,,1992,OIL,Erie,5957,37.56681,-95.237499,KS,20,133,MRO,SPNO,OIL,8.2,0,0,20133,13.1717076800839,54.7989549154362
7018,NG,10,OP,IC,7.6,63.552,1986,GAS,Chanute 3,3355,37.6376,-95.4704,KS,20,133,MRO,SPNO,GAS,34.8,0,1,20133,4.90995173905383,70.8445762446238
7018,NG,11,OP,IC,7.6,63.552,1986,GAS,Chanute 3,3355,37.6376,-95.4704,KS,20,133,MRO,SPNO,GAS,34.8,0,1,20133,4.90995173905383,70.8445762446238
7018,DFO,12,OP,IC,6,50.172,1991,OIL,Chanute 3,3355,37.6376,-95.4704,KS,20,133,MRO,SPNO,GAS,34.8,0,1,20133,4.90995173905383,70.8445762446238
7018,DFO,13,OP,IC,6,50.172,1991,OIL,Chanute 3,3355,37.6376,-95.4704,KS,20,133,MRO,SPNO,GAS,34.8,0,1,20133,4.90995173905383,70.8445762446238
7018,NG,9,OP,IC,7.6,63.552,1985,GAS,Chanute 3,3355,37.6376,-95.4704,KS,20,133,MRO,SPNO,GAS,34.8,0,1,20133,4.90995173905383,70.8445762446238
7766,DFO,1,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
7766,DFO,2,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
7766,DFO,3,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
7766,DFO,4,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
7766,DFO,5,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
7766,DFO,6,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
7766,DFO,7,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
7766,DFO,8,OP,IC,2.5,47.125,1999,OIL,Erie Energy Center,5957,37.574167,-95.237222,KS,20,133,MRO,SPNO,OIL,20,0,1,20133,13.1678259400429,54.7573579866435
