oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
58859,SUN,1,OP,PV,5,6372,2014,SOLAR,Erwin Farm,3046,35.333333,-78.661389,NC,37,085,SERC,SRVC,SOLAR,5,0,1,37085,8.15899819200966,106.807634553015
58867,SUN,1,OP,PV,5,7463,2013,SOLAR,Angier Farm,3046,35.516389,-78.75,NC,37,085,SERC,SRVC,SOLAR,5,0,1,37085,1.56907948228381,113.794188571133
59921,SUN,5MWPV,OP,PV,5,7636,2017,SOLAR,Lillington Solar,3046,35.368,-78.801,NC,37,085,SERC,SRVC,SOLAR,5,0,1,37085,11.3228937548402,100.546814406209
59937,SUN,NB006,OP,PV,5,9644,2016,SOLAR,"Coats Solar Farm, LLC",5416,35.414507,-78.690576,NC,37,085,SERC,SRVC,SOLAR,5,0,1,37085,7.03622102974327,111.281063598269
60180,SUN,PV1,OP,PV,5,814,2018,SOLAR,Kathleen Solar,3046,35.513769,-78.802384,NC,37,183,SERC,SRVC,SOLAR,5,0,1,37183,3.54998079297754,111.851953924653
60636,SUN,1,OP,PV,5,9503,2016,SOLAR,"Bunn Level Farm, LLC",3046,35.308639,-78.774331,NC,37,085,SERC,SRVC,SOLAR,5,0,1,37085,5.01285189908072,97.5951231759465
