oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
3628,NG,1,OP,ST,66,23557,1968,GAS,R W Miller,2172,32.6581,-98.3103,TX,48,363,TRE,ERCT,GAS,603.6,1,1,48363,16.0999020582548,138.192329005873
3628,NG,2,OP,ST,100,73662,1972,GAS,R W Miller,2172,32.6581,-98.3103,TX,48,363,TRE,ERCT,GAS,603.6,1,1,48363,16.0999020582548,138.192329005873
3628,NG,3,OP,ST,200,204700,1975,GAS,R W Miller,2172,32.6581,-98.3103,TX,48,363,TRE,ERCT,GAS,603.6,1,1,48363,16.0999020582548,138.192329005873
3628,NG,4,OP,GT,118.8,50071.5,1994,GAS,R W Miller,2172,32.6581,-98.3103,TX,48,363,TRE,ERCT,GAS,603.6,1,1,48363,16.0999020582548,138.192329005873
3628,NG,5,OP,GT,118.8,50071.5,1994,GAS,R W Miller,2172,32.6581,-98.3103,TX,48,363,TRE,ERCT,GAS,603.6,1,1,48363,16.0999020582548,138.192329005873
