oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
513,WAT,1,OP,HY,15,41716,1950,HYDRO,Estes,27000,40.376771,-105.509665,CO,08,069,WECC,RMPA,HYDRO,45,0,1,08069,12.8950923222345,68.9110212423184
513,WAT,2,OP,HY,15,41716,1950,HYDRO,Estes,27000,40.376771,-105.509665,CO,08,069,WECC,RMPA,HYDRO,45,0,1,08069,12.8950923222345,68.9110212423184
513,WAT,3,OP,HY,15,41716,1950,HYDRO,Estes,27000,40.376771,-105.509665,CO,08,069,WECC,RMPA,HYDRO,45,0,1,08069,12.8950923222345,68.9110212423184
515,WAT,1,OP,HY,4.5,1251,1959,HYDRO,Big Thompson,27000,40.421031,-105.223804,CO,08,069,WECC,RMPA,HYDRO,4.5,0,1,08069,16.2650085804445,64.0908972209949
517,WAT,1,OP,HY,8.1,44046,1951,HYDRO,Marys Lake,27000,40.34408,-105.534308,CO,08,069,WECC,RMPA,HYDRO,8.1,0,1,08069,9.19069170541136,72.5305639140741
518,WAT,1,OP,HY,43,119741,1954,HYDRO,Flatiron,27000,40.364996,-105.236032,CO,08,069,WECC,RMPA,HYDRO,94.5,1,1,08069,11.442833959709,70.3051388034072
518,WAT,2,OP,HY,43,119741,1954,HYDRO,Flatiron,27000,40.364996,-105.236032,CO,08,069,WECC,RMPA,HYDRO,94.5,1,1,08069,11.442833959709,70.3051388034072
518,WAT,3,OP,PS,8.5,-39491,1954,HYDRO,Flatiron,27000,40.364996,-105.236032,CO,08,069,WECC,RMPA,HYDRO,94.5,0,1,08069,11.442833959709,70.3051388034072
519,WAT,1,OP,HY,38.2,173248,1954,HYDRO,Pole Hill,27000,40.365056,-105.325074,CO,08,069,WECC,RMPA,HYDRO,38.2,1,1,08069,11.4333142023641,70.2615462664916
6761,SUB,1,OP,ST,293.6,1803917,1984,COAL,Rawhide Energy Station,15143,40.860905,-105.021207,CO,08,069,WECC,RMPA,COAL,800.4,1,1,08069,6.56761735623815,15.2504865255187
6761,NG,A,OP,GT,89.3,11793.661,2002,GAS,Rawhide Energy Station,15143,40.860905,-105.021207,CO,08,069,WECC,RMPA,COAL,800.4,1,1,08069,6.56761735623815,15.2504865255187
6761,NG,B,OP,GT,89.3,11793.661,2002,GAS,Rawhide Energy Station,15143,40.860905,-105.021207,CO,08,069,WECC,RMPA,COAL,800.4,1,1,08069,6.56761735623815,15.2504865255187
6761,NG,C,OP,GT,89.3,11793.661,2002,GAS,Rawhide Energy Station,15143,40.860905,-105.021207,CO,08,069,WECC,RMPA,COAL,800.4,1,1,08069,6.56761735623815,15.2504865255187
6761,NG,D,OP,GT,89.3,11793.661,2004,GAS,Rawhide Energy Station,15143,40.860905,-105.021207,CO,08,069,WECC,RMPA,COAL,800.4,1,1,08069,6.56761735623815,15.2504865255187
6761,NG,F,OP,GT,149.6,19757.354,2008,GAS,Rawhide Energy Station,15143,40.860905,-105.021207,CO,08,069,WECC,RMPA,COAL,800.4,1,1,08069,6.56761735623815,15.2504865255187
57141,SUN,CSU1,OP,PV,1.9,3391,2009,SOLAR,RV CSU Power LLC,15466,40.591099,-105.145904,CO,08,069,WECC,RMPA,SOLAR,1.9,0,1,08069,17.0775911711884,45.1966282575329
57507,SUN,CSUII,OP,PV,3,4419,2010,SOLAR,RV CSU Power II LLC,15466,40.592841,-105.147097,CO,08,069,WECC,RMPA,SOLAR,3,0,1,08069,17.1775691334426,45.0031438987903
58622,WAT,1,OP,HY,1.3,3903,2012,HYDRO,Carter Hydro,15257,40.324167,-105.208889,CO,08,069,WECC,RMPA,HYDRO,2.6,0,1,08069,6.99076627750977,74.8402868459931
58622,WAT,2,OP,HY,1.3,3903,2012,HYDRO,Carter Hydro,15257,40.324167,-105.208889,CO,08,069,WECC,RMPA,HYDRO,2.6,0,1,08069,6.99076627750977,74.8402868459931
60351,SUN,BSPV1,OP,PV,30,64356,2016,SOLAR,Bison Solar LLC,15143,40.863809,-105.0111,CO,08,069,WECC,RMPA,SOLAR,30,1,1,08069,5.71900652061577,14.9277274452791
61425,SUN,COYCS,OP,PV,1.5,3046,2017,SOLAR,Coyote Ridge Community Solar,15257,40.500969,-105.13143,CO,08,069,WECC,RMPA,SOLAR,1.5,0,1,08069,15.8698518880312,55.2024869031491
