oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
1194,DFO,1,OP,IC,1.3,-15.006,1955,OIL,Vinton,56068,42.1697,-92.0222,IA,19,011,MRO,MROW,OIL,17.5,0,1,19011,14.1784826529895,101.638226156678
1194,DFO,10,OP,IC,0.8,-9.234,2009,OIL,Vinton,56068,42.1697,-92.0222,IA,19,011,MRO,MROW,OIL,17.5,0,1,19011,14.1784826529895,101.638226156678
1194,DFO,5,OS,IC,0.6,-6.926,1946,OIL,Vinton,56068,42.1697,-92.0222,IA,19,011,MRO,MROW,OIL,17.5,0,0,19011,14.1784826529895,101.638226156678
1194,DFO,6,OP,IC,2.5,-28.857,1961,OIL,Vinton,56068,42.1697,-92.0222,IA,19,011,MRO,MROW,OIL,17.5,0,1,19011,14.1784826529895,101.638226156678
1194,DFO,7,OP,IC,3.7,-42.709,1967,OIL,Vinton,56068,42.1697,-92.0222,IA,19,011,MRO,MROW,OIL,17.5,0,1,19011,14.1784826529895,101.638226156678
1194,DFO,8,OP,IC,5.6,-64.64,1973,OIL,Vinton,56068,42.1697,-92.0222,IA,19,011,MRO,MROW,OIL,17.5,0,1,19011,14.1784826529895,101.638226156678
1194,DFO,9,OP,IC,3,-34.629,1992,OIL,Vinton,56068,42.1697,-92.0222,IA,19,011,MRO,MROW,OIL,17.5,0,1,19011,14.1784826529895,101.638226156678
