oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
258,WAT,1,OP,HY,3.4,9677,1930,HYDRO,Merced Falls,14328,37.52301,-120.329905,CA,06,047,WECC,CAMX,HYDRO,3.4,0,1,06047,0.753751904838524,142.455069736214
428,WAT,1,OP,HY,2.7,5209,1982,HYDRO,Parker,14328,37.477838,-120.444492,CA,06,047,WECC,CAMX,HYDRO,2.7,0,1,06047,11.7274159641212,152.87983440692
446,WAT,1,OP,PS,4.2,-10248.167,1968,HYDRO,ONeill,27000,37.098671,-121.047718,CA,06,047,WECC,CAMX,HYDRO,25.2,0,1,06047,14.1083812120551,93.8996199127183
446,WAT,2,OP,PS,4.2,-10248.167,1968,HYDRO,ONeill,27000,37.098671,-121.047718,CA,06,047,WECC,CAMX,HYDRO,25.2,0,1,06047,14.1083812120551,93.8996199127183
446,WAT,3,OP,PS,4.2,-10248.167,1967,HYDRO,ONeill,27000,37.098671,-121.047718,CA,06,047,WECC,CAMX,HYDRO,25.2,0,1,06047,14.1083812120551,93.8996199127183
446,WAT,4,OP,PS,4.2,-10248.167,1967,HYDRO,ONeill,27000,37.098671,-121.047718,CA,06,047,WECC,CAMX,HYDRO,25.2,0,1,06047,14.1083812120551,93.8996199127183
446,WAT,5,OP,PS,4.2,-10248.167,1968,HYDRO,ONeill,27000,37.098671,-121.047718,CA,06,047,WECC,CAMX,HYDRO,25.2,0,1,06047,14.1083812120551,93.8996199127183
446,WAT,6,OP,PS,4.2,-10248.167,1967,HYDRO,ONeill,27000,37.098671,-121.047718,CA,06,047,WECC,CAMX,HYDRO,25.2,0,1,06047,14.1083812120551,93.8996199127183
448,WAT,1,OP,PS,53,-15690,1968,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
448,WAT,2,OP,PS,53,-15690,1968,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
448,WAT,3,OP,PS,53,-15690,1967,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
448,WAT,4,OP,PS,53,-15690,1967,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
448,WAT,5,OP,PS,53,-15690,1967,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
448,WAT,6,OP,PS,53,-15690,1967,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
448,WAT,7,OP,PS,53,-15690,1967,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
448,WAT,8,OP,PS,53,-15690,1967,HYDRO,W R Gianelli,14328,37.0692,-121.0772,CA,06,047,WECC,CAMX,HYDRO,424,1,1,06047,11.6778018360966,90.6675323659135
56707,WDS,AMPC,OP,ST,12.5,63343,2008,BIOMASS,El Nido Facility,14328,37.1867,-120.4903,CA,06,047,WECC,CAMX,BIOMASS,12.5,0,1,06047,10.0566991501436,144.374606825578
58920,SUN,2097,OP,PV,1.5,2365,2014,SOLAR,2097 Helton Solar Project,14328,37.352222,-120.506944,CA,06,047,WECC,CAMX,SOLAR,1.5,0,1,06047,21.3598152467647,147.81890540528
59265,SUN,PV8,OP,PV,1.5,2731,2014,SOLAR,Merced Solar LLC,14328,37.267778,-120.484444,CA,06,047,WECC,CAMX,SOLAR,1.5,0,1,06047,18.1526261447142,146.979465096861
59267,SUN,PV9,OP,PV,1.5,2731,2014,SOLAR,Mission Solar LLC,14328,37.267778,-120.4825,CA,06,047,WECC,CAMX,SOLAR,1.5,0,1,06047,18.0765393416696,147.145924693428
59339,SUN,SSC13,OP,PV,108,283800,2015,SOLAR,Quinto Solar PV Project,14328,37.130278,-121.052222,CA,06,047,WECC,CAMX,SOLAR,108,1,1,06047,11.3491658047958,94.3368366010208
59555,SUN,VEGA1,OP,PV,20,51426,2015,SOLAR,Vega Solar,14328,36.925833,-120.82,CA,06,047,WECC,CAMX,SOLAR,20,0,1,06047,8.22691599715973,109.646678326573
59687,SUN,NDP1,OP,PV,1.5,3070,2015,SOLAR,Sun Harvest Solar NDP1,14328,37.05758,-120.653625,CA,06,047,WECC,CAMX,SOLAR,1.5,0,1,06047,8.06739173069248,127.292337609396
61420,SUN,MRCD1,OP,PV,3,4336,2018,SOLAR,Merced 1 PV,14328,36.989475,-120.878081,CA,06,047,WECC,CAMX,SOLAR,3,0,1,06047,16.8730446314764,106.14621598538
61995,MWH,UCMBA,OP,BA,0.5,-1,2018,OTHER,UC Merced Solar,14328,37.365688,-120.432228,CA,06,047,WECC,CAMX,SOLAR,5,0,1,06047,14.7039068518874,154.568834482373
61995,SUN,UCMPV,OP,PV,4.5,221,2018,SOLAR,UC Merced Solar,14328,37.365688,-120.432228,CA,06,047,WECC,CAMX,SOLAR,5,0,1,06047,14.7039068518874,154.568834482373
