oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
2719,WAT,1,OP,HY,13,55228.881,1919,HYDRO,Bridgewater,5416,35.7428,-81.8372,NC,37,023,SERC,SRVC,HYDRO,27.7,0,1,37023,3.88360355054065,45.4939466291156
2719,WAT,2,OP,HY,13,55228.881,1919,HYDRO,Bridgewater,5416,35.7428,-81.8372,NC,37,023,SERC,SRVC,HYDRO,27.7,0,1,37023,3.88360355054065,45.4939466291156
2719,WAT,3,OP,HY,1.7,7222.238,2011,HYDRO,Bridgewater,5416,35.7428,-81.8372,NC,37,023,SERC,SRVC,HYDRO,27.7,0,1,37023,3.88360355054065,45.4939466291156
55534,DFO,1299,OP,IC,1.8,26,2013,OIL,Water Filter Plant #2,12944,35.737748,-81.7278,NC,37,023,SERC,SRVC,OIL,3.4,0,1,37023,12.9078623042665,50.6410451391748
55534,DFO,3516,RE,IC,1.6,,1992,OIL,Water Filter Plant #2,12944,35.737748,-81.7278,NC,37,023,SERC,SRVC,OIL,3.4,0,0,37023,12.9078623042665,50.6410451391748
56064,DFO,1,OP,IC,1.8,-40,2002,OIL,"Morganton, Parker Road",12944,35.7208,-81.66243,NC,37,023,SERC,SRVC,OIL,1.8,0,1,37023,11.4558972765693,55.5723430098558
56344,DFO,1,OP,IC,1.8,-31,2006,OIL,Morganton Station 5,12944,35.729,-81.748075,NC,37,023,SERC,SRVC,OIL,1.8,0,1,37023,10.8928994591235,50.5001883258512
56548,DFO,1,OP,IC,2.2,21,2007,OIL,Drexel Operations Center,5372,35.7481,-81.6072,NC,37,023,SERC,SRVC,OIL,2.2,0,1,37023,5.65746985939782,56.4533942190847
56553,DFO,1234,OP,IC,1.3,4,2009,OIL,Catawba River Pollution Control,12944,35.7766,-81.6643,NC,37,023,SERC,SRVC,OIL,1.3,0,1,37023,6.67637595557914,50.6519316758305
59102,SUN,1,OP,PV,5,8898,2014,SOLAR,Dragstrip Farm,5416,35.758056,-81.416111,NC,37,023,SERC,SRVC,SOLAR,5,0,1,37023,0.968110245773161,65.4926553447273
59929,SUN,NB007,OP,PV,5,8338,2017,SOLAR,"Cline Solar Farm, LLC",5416,35.72,-81.417,NC,37,023,SERC,SRVC,SOLAR,5,0,1,37023,1.28135060397799,61.2721952682397
60052,SUN,FLS1,OP,PV,1.9,3640,2015,SOLAR,"Innovative Solar 26, LLC",5416,35.70974,-81.413308,NC,37,023,SERC,SRVC,SOLAR,1.9,0,1,37023,0.378110444332665,60.1491573808126
