oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
856,SUB,2,OP,ST,280.5,1607550,1968,COAL,E D Edwards,56697,40.5958,-89.6631,IL,17,143,SERC,SRMW,COAL,780.3,1,1,17143,0.263966895920057,115.74700794134
856,SUB,3,OP,ST,363.8,1681684,1972,COAL,E D Edwards,56697,40.5958,-89.6631,IL,17,143,SERC,SRMW,COAL,780.3,1,1,17143,0.263966895920057,115.74700794134
856,SUB,1,RE,ST,136,,1960,COAL,E D Edwards,56697,40.5958,-89.6631,IL,17,143,SERC,SRMW,COAL,780.3,1,0,17143,0.263966895920057,115.74700794134
10866,NG,GEN6,OP,GT,18,92077,1988,GAS,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,1,17143,0.266179076632215,117.820728737957
10866,NG,GEN7,OP,GT,18,92077,1988,GAS,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,1,17143,0.266179076632215,117.820728737957
10866,BIT,GEN1,RE,ST,1.5,,1934,COAL,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,0,17143,0.266179076632215,117.820728737957
10866,BIT,GEN2,RE,ST,1.5,,1934,COAL,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,0,17143,0.266179076632215,117.820728737957
10866,BIT,GEN3,RE,ST,4,,1954,COAL,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,0,17143,0.266179076632215,117.820728737957
10866,BIT,GEN4,RE,ST,4,,1985,COAL,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,0,17143,0.266179076632215,117.820728737957
10866,BIT,GEN5,RE,ST,4,,1985,COAL,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,0,17143,0.266179076632215,117.820728737957
10866,NG,GEN8,RE,GT,13,,1996,GAS,Archer Daniels Midland Co. - Peoria,56697,40.677188,-89.604911,IL,17,143,SERC,SRMW,GAS,64,0,0,17143,0.266179076632215,117.820728737957
