oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
3157,DFO,7,OP,GT,18.6,528.333,1969,OIL,Chester Generating Station,14940,39.8301,-75.3837,PA,42,029,RFC,RFCE,OIL,55.8,0,1,42029,0.869107689014078,0.869107689014078
3157,DFO,8,OP,GT,18.6,528.333,1969,OIL,Chester Generating Station,14940,39.8301,-75.3837,PA,42,029,RFC,RFCE,OIL,55.8,0,1,42029,0.869107689014078,0.869107689014078
3157,DFO,9,OP,GT,18.6,528.333,1969,OIL,Chester Generating Station,14940,39.8301,-75.3837,PA,42,029,RFC,RFCE,OIL,55.8,0,1,42029,0.869107689014078,0.869107689014078
3161,DFO,10,OP,GT,18.6,1180.96,1967,OIL,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,0,1,42045,0.907770116954594,0.907770116954594
3161,DFO,20,OP,GT,18.6,1180.96,1967,OIL,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,0,1,42045,0.907770116954594,0.907770116954594
3161,NG,3,OP,ST,391,28963,1974,GAS,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,1,1,42045,0.907770116954594,0.907770116954594
3161,DFO,30,OP,GT,21.2,1346.04,1970,OIL,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,0,1,42045,0.907770116954594,0.907770116954594
3161,NG,4,OP,ST,391,10628,1976,GAS,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,1,1,42045,0.907770116954594,0.907770116954594
3161,DFO,40,OP,GT,21.2,1346.04,1970,OIL,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,0,1,42045,0.907770116954594,0.907770116954594
3161,BIT,1,RE,ST,353.6,,1960,COAL,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,1,0,42045,0.907770116954594,0.907770116954594
3161,BIT,2,RE,ST,353.6,,1960,COAL,Eddystone Generating Station,14940,39.858,-75.323,PA,42,045,RFC,RFCE,GAS,1568.8,1,0,42045,0.907770116954594,0.907770116954594
10746,MSW,GEN1,OP,ST,90,629079,1991,BIOMASS,Covanta Delaware Valley,14940,39.8265,-75.3882,PA,42,045,RFC,RFCE,BIOMASS,90,1,1,42045,0.81228055694124,0.81228055694124
50074,NG,GEN1,SB,GT,50.5,54,1987,GAS,"MARCUS HOOK 50, L.P.",14940,39.8103,-75.4281,PA,42,045,RFC,RFCE,GAS,50.5,1,1,42045,0.0938939638907897,0.0938939638907897
50410,NG,5,OP,ST,67,214375,1986,GAS,Kimberly-Clark Tissue Company,14940,39.843743,-75.358801,PA,42,045,RFC,RFCE,COAL,84.3,1,1,42045,0.56748293926735,0.56748293926735
50410,NG,6,U,CT,17.3,,2020,GAS,Kimberly-Clark Tissue Company,14940,39.843743,-75.358801,PA,42,045,RFC,RFCE,COAL,84.3,0,0,42045,0.56748293926735,0.56748293926735
55231,NG,GTG1,OP,CT,186,1340023,2002,GAS,Liberty Electric Power Plant,14940,39.8614,-75.3358,PA,42,045,RFC,RFCE,GAS,614,1,1,42045,1.44947046158911,1.44947046158911
55231,NG,GTG2,OP,CT,186,1353068,2002,GAS,Liberty Electric Power Plant,14940,39.8614,-75.3358,PA,42,045,RFC,RFCE,GAS,614,1,1,42045,1.44947046158911,1.44947046158911
55231,NG,STG,OP,CA,242,1579945,2002,GAS,Liberty Electric Power Plant,14940,39.8614,-75.3358,PA,42,045,RFC,RFCE,GAS,614,1,1,42045,1.44947046158911,1.44947046158911
55801,NG,CT13,OP,CT,188.2,938741,2004,GAS,"Marcus Hook Energy, LP",14940,39.807038,-75.421606,PA,42,045,RFC,RFCE,GAS,836.1,1,1,42045,0.113028242440223,0.113028242440223
55801,NG,CT1A,OP,CT,188.2,982254,2004,GAS,"Marcus Hook Energy, LP",14940,39.807038,-75.421606,PA,42,045,RFC,RFCE,GAS,836.1,1,1,42045,0.113028242440223,0.113028242440223
55801,NG,CTIB,OP,CT,188.2,857721,2004,GAS,"Marcus Hook Energy, LP",14940,39.807038,-75.421606,PA,42,045,RFC,RFCE,GAS,836.1,1,1,42045,0.113028242440223,0.113028242440223
55801,NG,STG,OP,CA,271.5,1353874,2004,GAS,"Marcus Hook Energy, LP",14940,39.807038,-75.421606,PA,42,045,RFC,RFCE,GAS,836.1,1,1,42045,0.113028242440223,0.113028242440223
