oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
50626,OTH,GEN1,OP,OT,5.7,13030,1990,OTHER,Chalmette Refining LLC,11241,29.9383,-89.97,LA,22,087,SERC,SRMV,OTHF,5.7,0,1,22087,1.39823442631678,46.5117009984669
54512,NG,TG1,OP,ST,5,17113.71,1949,GAS,Domino Sugar Arabi Plant,11241,29.9468,-90.0018,LA,22,087,SERC,SRMV,GAS,14,0,1,22087,0.617055451511404,48.222962797771
54512,NG,TG2,OP,ST,5,14693.56,2003,GAS,Domino Sugar Arabi Plant,11241,29.9468,-90.0018,LA,22,087,SERC,SRMV,GAS,14,0,1,22087,0.617055451511404,48.222962797771
54512,NG,TG3,OP,ST,4,9705.82,1949,GAS,Domino Sugar Arabi Plant,11241,29.9468,-90.0018,LA,22,087,SERC,SRMV,GAS,14,0,1,22087,0.617055451511404,48.222962797771
54677,WH,TG-2,OP,ST,23,16009.5,1951,OTHER,CII Carbon LLC,11241,29.9327,-89.9782,LA,22,087,SERC,SRMV,OTHF,46,0,1,22087,0.536300016760528,47.5158203312289
54677,WH,TG-3,SB,ST,23,16009.5,1951,OTHER,CII Carbon LLC,11241,29.9327,-89.9782,LA,22,087,SERC,SRMV,OTHF,46,0,1,22087,0.536300016760528,47.5158203312289
54705,NG,EG-1,SB,IC,0.8,0,1958,GAS,Toca Plant,11241,29.8667,-89.8261,LA,22,087,SERC,SRMV,GAS,2.8,0,1,22087,7.15969755640713,42.552361349472
54705,NG,EG-3,SB,IC,0.8,0,1958,GAS,Toca Plant,11241,29.8667,-89.8261,LA,22,087,SERC,SRMV,GAS,2.8,0,1,22087,7.15969755640713,42.552361349472
54705,NG,EG-4,SB,IC,0.7,0,1997,GAS,Toca Plant,11241,29.8667,-89.8261,LA,22,087,SERC,SRMV,GAS,2.8,0,1,22087,7.15969755640713,42.552361349472
54705,NG,EG2A,SB,IC,0.5,0,2001,GAS,Toca Plant,11241,29.8667,-89.8261,LA,22,087,SERC,SRMV,GAS,2.8,0,1,22087,7.15969755640713,42.552361349472
