oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
1206,NG,1,OP,CA,7.5,1074,1951,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,1,19175,4.86742633684248,60.1874010341335
1206,NG,2,OP,CA,7.5,1017,1951,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,1,19175,4.86742633684248,60.1874010341335
1206,NG,3,OP,CA,7.5,104,1957,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,1,19175,4.86742633684248,60.1874010341335
1206,NG,GT1,OP,CT,27,1843,1973,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,1,1,19175,4.86742633684248,60.1874010341335
1206,NG,GT2,OP,CT,35.3,6208,1975,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,1,1,19175,4.86742633684248,60.1874010341335
1206,NG,R1,P,IC,18.8,,2021,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,0,19175,4.86742633684248,60.1874010341335
1206,NG,R2,P,IC,18.8,,2021,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,0,19175,4.86742633684248,60.1874010341335
1206,NG,R3,P,IC,18.8,,2021,GAS,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,0,19175,4.86742633684248,60.1874010341335
1206,DFO,IC1,RE,IC,1,,1948,OIL,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,0,19175,4.86742633684248,60.1874010341335
1206,DFO,IC2,RE,IC,1,,1948,OIL,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,0,19175,4.86742633684248,60.1874010341335
1206,DFO,IC4,RE,IC,1,,1948,OIL,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,0,19175,4.86742633684248,60.1874010341335
1206,DFO,IC5,RE,IC,1,,1948,OIL,Summit Lake,3258,41.1136,-94.3472,IA,19,175,MRO,MROW,GAS,145.2,0,0,19175,4.86742633684248,60.1874010341335
