oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
47,NG,GT1,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,NG,GT2,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,NG,GT3,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,NG,GT4,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,NG,GT5,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,NG,GT6,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,NG,GT7,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,NG,GT8,OP,GT,59.5,8500,1972,GAS,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,1,01033,0.440998576278255,24.37920224439
47,BIT,1,RE,ST,200,,1955,COAL,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,0,01033,0.440998576278255,24.37920224439
47,BIT,2,RE,ST,200,,1955,COAL,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,0,01033,0.440998576278255,24.37920224439
47,BIT,3,RE,ST,200,,1955,COAL,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,0,01033,0.440998576278255,24.37920224439
47,BIT,4,RE,ST,200,,1955,COAL,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,0,01033,0.440998576278255,24.37920224439
47,BIT,5,RE,ST,550,,1965,COAL,Colbert,18642,34.7439,-87.8486,AL,01,033,SERC,SRTV,GAS,1826,1,0,01033,0.440998576278255,24.37920224439
