oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
1469,WAT,EL01,OP,HY,2.5,7282.584,1924,HYDRO,Ellsworth Hydro Station,1179,44.5442,-68.4306,ME,23,009,NPCC,NEWE,HYDRO,8.9,0,1,23009,24.1228179798988,39.3262364352422
1469,WAT,EL02,OP,HY,2,5826.067,1938,HYDRO,Ellsworth Hydro Station,1179,44.5442,-68.4306,ME,23,009,NPCC,NEWE,HYDRO,8.9,0,1,23009,24.1228179798988,39.3262364352422
1469,WAT,EL03,OP,HY,2,5826.067,1938,HYDRO,Ellsworth Hydro Station,1179,44.5442,-68.4306,ME,23,009,NPCC,NEWE,HYDRO,8.9,0,1,23009,24.1228179798988,39.3262364352422
1469,WAT,EL04,OP,HY,2.4,6991.281,1924,HYDRO,Ellsworth Hydro Station,1179,44.5442,-68.4306,ME,23,009,NPCC,NEWE,HYDRO,8.9,0,1,23009,24.1228179798988,39.3262364352422
50243,DFO,GEN4,OP,GT,186.8,10221,2001,OIL,Bucksport Generation LLC,3266,44.5738,-68.8046,ME,23,009,NPCC,NEWE,GAS,298.4,1,1,23009,0.36406241633426,63.883839084513
50243,WDS,GEN2,RE,ST,15.6,0,1965,BIOMASS,Bucksport Generation LLC,3266,44.5738,-68.8046,ME,23,009,NPCC,NEWE,GAS,298.4,0,0,23009,0.36406241633426,63.883839084513
50243,NG,GEN3,RE,ST,72,0,1988,GAS,Bucksport Generation LLC,3266,44.5738,-68.8046,ME,23,009,NPCC,NEWE,GAS,298.4,1,0,23009,0.36406241633426,63.883839084513
50243,NG,GEN5,RE,ST,24,0,2012,GAS,Bucksport Generation LLC,3266,44.5738,-68.8046,ME,23,009,NPCC,NEWE,GAS,298.4,0,0,23009,0.36406241633426,63.883839084513
57083,WND,1,OP,WT,34.5,107475,2012,WIND,Bull Hill Wind Project,1179,44.723056,-68.2425,ME,23,009,NPCC,NEWE,WIND,34.5,1,1,23009,15.2246037648143,49.3242516090837
58686,WND,HANC1,OP,WT,51,140856,2016,WIND,Hancock Wind Plant,1179,44.760833,-68.146944,ME,23,009,NPCC,NEWE,WIND,51,1,1,23009,6.96771107113962,48.7916600210635
59222,WND,Q357,OP,WT,39.9,148751,2016,WIND,Passadumkeag Windpark LLC,1179,45.07,-68.21,ME,23,019,NPCC,NEWE,WIND,39.9,1,1,23019,5.81952177201585,61.2955410140484
