oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
1592,DFO,GT1,OP,GT,45,1443,1970,OIL,Medway Station,54913,42.140028,-71.446441,MA,25,021,NPCC,NEWE,OIL,135,1,1,25021,2.4878212478727,13.5514311436457
1592,DFO,GT2,OP,GT,45,1443,1971,OIL,Medway Station,54913,42.140028,-71.446441,MA,25,021,NPCC,NEWE,OIL,135,1,1,25021,2.4878212478727,13.5514311436457
1592,DFO,GT3,OP,GT,45,1443,1970,OIL,Medway Station,54913,42.140028,-71.446441,MA,25,021,NPCC,NEWE,OIL,135,1,1,25021,2.4878212478727,13.5514311436457
1660,NG,CC2,OP,CT,76,6414,1977,GAS,Potter,2144,42.235,-70.9672,MA,25,021,NPCC,NEWE,GAS,222.4,1,1,25021,3.13854848364024,23.1970765518918
1660,NG,CC3,OP,CA,25,1262,1977,GAS,Potter,2144,42.235,-70.9672,MA,25,021,NPCC,NEWE,GAS,222.4,1,1,25021,3.13854848364024,23.1970765518918
1660,NG,WAT1,OP,GT,58,19554,2009,GAS,Potter,2144,42.235,-70.9672,MA,25,021,NPCC,NEWE,GAS,222.4,1,1,25021,3.13854848364024,23.1970765518918
1660,NG,WAT2,OP,GT,58,19554,2009,GAS,Potter,2144,42.235,-70.9672,MA,25,021,NPCC,NEWE,GAS,222.4,1,1,25021,3.13854848364024,23.1970765518918
1660,DFO,IC1,RE,IC,2.7,,1963,OIL,Potter,2144,42.235,-70.9672,MA,25,021,NPCC,NEWE,GAS,222.4,0,0,25021,3.13854848364024,23.1970765518918
1660,DFO,IC2,RE,IC,2.7,,1963,OIL,Potter,2144,42.235,-70.9672,MA,25,021,NPCC,NEWE,GAS,222.4,0,0,25021,3.13854848364024,23.1970765518918
10307,NG,CT1,OP,CT,128.7,43539,1991,GAS,Bellingham,54913,42.0925,-71.4833,MA,25,021,NPCC,NEWE,GAS,386.1,1,1,25021,1.1892708650932,8.33043298625586
10307,NG,CT2,OP,CT,128.7,51659,1991,GAS,Bellingham,54913,42.0925,-71.4833,MA,25,021,NPCC,NEWE,GAS,386.1,1,1,25021,1.1892708650932,8.33043298625586
10307,NG,ST1,OP,CA,128.7,33218,1991,GAS,Bellingham,54913,42.0925,-71.4833,MA,25,021,NPCC,NEWE,GAS,386.1,1,1,25021,1.1892708650932,8.33043298625586
54937,NG,1118,OP,IC,1.3,1264.99,1994,GAS,Wellesley College Central Utility Plant,20310,42.293927,-71.308111,MA,25,021,NPCC,NEWE,OIL,10.1,0,1,25021,1.03040117842476,31.1567486675544
54937,NG,1119,OP,IC,1.3,1264.99,1994,GAS,Wellesley College Central Utility Plant,20310,42.293927,-71.308111,MA,25,021,NPCC,NEWE,OIL,10.1,0,1,25021,1.03040117842476,31.1567486675544
54937,NG,1120,OP,IC,1.3,1264.99,1994,GAS,Wellesley College Central Utility Plant,20310,42.293927,-71.308111,MA,25,021,NPCC,NEWE,OIL,10.1,0,1,25021,1.03040117842476,31.1567486675544
54937,NG,1121,OS,IC,1.3,1264.99,1994,GAS,Wellesley College Central Utility Plant,20310,42.293927,-71.308111,MA,25,021,NPCC,NEWE,OIL,10.1,0,0,25021,1.03040117842476,31.1567486675544
54937,NG,8187,OP,IC,1.9,1848.832,1999,GAS,Wellesley College Central Utility Plant,20310,42.293927,-71.308111,MA,25,021,NPCC,NEWE,OIL,10.1,0,1,25021,1.03040117842476,31.1567486675544
54937,DFO,SB1,SB,IC,3,2919.208,1985,OIL,Wellesley College Central Utility Plant,20310,42.293927,-71.308111,MA,25,021,NPCC,NEWE,OIL,10.1,0,1,25021,1.03040117842476,31.1567486675544
55211,NG,U1,OP,CS,289,1178960,2002,GAS,"ANP Bellingham Energy Company, LLC",11804,42.110577,-71.453468,MA,25,021,NPCC,NEWE,GAS,578,1,1,25021,3.10368562855328,10.2987183027134
55211,NG,U2,OP,CS,289,1052575,2002,GAS,"ANP Bellingham Energy Company, LLC",11804,42.110577,-71.453468,MA,25,021,NPCC,NEWE,GAS,578,1,1,25021,3.10368562855328,10.2987183027134
55317,NG,GT11,OP,CT,278.6,1196118,2003,GAS,Fore River Energy Center,54913,42.2422,-70.9661,MA,25,021,NPCC,NEWE,GAS,872.2,1,1,25021,2.82704123764649,23.0100782700097
55317,NG,GT12,OP,CT,278.6,987916,2003,GAS,Fore River Energy Center,54913,42.2422,-70.9661,MA,25,021,NPCC,NEWE,GAS,872.2,1,1,25021,2.82704123764649,23.0100782700097
55317,NG,ST15,OP,CA,315,1073971,2003,GAS,Fore River Energy Center,54913,42.2422,-70.9661,MA,25,021,NPCC,NEWE,GAS,872.2,1,1,25021,2.82704123764649,23.0100782700097
57942,SUN,PV1,OP,PV,1.2,1897,2012,SOLAR,Town of Norfolk MA at Medway Branch,54913,42.127778,-71.340278,MA,25,021,NPCC,NEWE,SOLAR,1.2,0,1,25021,7.64155970802912,12.5750763970298
57992,SUN,BSMA,OP,PV,1.1,1497,2012,SOLAR,Boston Scientific Solar,13433,42.293333,-71.033889,MA,25,021,NPCC,NEWE,SOLAR,1.1,0,1,25021,0.29249474908646,28.3726294419329
58936,SUN,WLPL1,OP,PV,2.4,3507,2014,SOLAR,Walpole Solar 2,54913,42.117222,-71.265833,MA,25,021,NPCC,NEWE,SOLAR,2.4,0,1,25021,9.24634699853199,14.5266637767942
59178,SUN,KRS04,OP,PV,3,3971,2013,SOLAR,Franklin 1,17609,42.040556,-71.393611,MA,25,021,NPCC,NEWE,SOLAR,3,0,1,25021,2.41984834601554,2.41984834601554
59179,SUN,KRS05,OP,PV,4,5565,2013,SOLAR,Franklin 2,17609,42.054167,-71.391667,MA,25,021,NPCC,NEWE,SOLAR,4,0,1,25021,3.92953619653532,3.92953619653532
