oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
607,NG,1,SB,GT,129.1,44379.498,1984,GAS,Fredonia Generating Station,15500,48.4558,-122.4358,WA,53,057,WECC,NWPP,GAS,376,1,1,53057,11.8403777596992,50.3774360306385
607,NG,2,SB,GT,129.1,44379.498,1984,GAS,Fredonia Generating Station,15500,48.4558,-122.4358,WA,53,057,WECC,NWPP,GAS,376,1,1,53057,11.8403777596992,50.3774360306385
607,NG,3,SB,GT,58.9,20247.502,2001,GAS,Fredonia Generating Station,15500,48.4558,-122.4358,WA,53,057,WECC,NWPP,GAS,376,1,1,53057,11.8403777596992,50.3774360306385
607,NG,4,SB,GT,58.9,20247.502,2001,GAS,Fredonia Generating Station,15500,48.4558,-122.4358,WA,53,057,WECC,NWPP,GAS,376,1,1,53057,11.8403777596992,50.3774360306385
3855,WAT,3,OP,HY,80.8,279938.576,1960,HYDRO,Lower Baker,15500,48.5478,-121.7407,WA,53,057,WECC,NWPP,HYDRO,111.2,1,1,53057,10.6469976227468,49.971618734995
3855,WAT,4,OP,HY,30.4,105323.424,2013,HYDRO,Lower Baker,15500,48.5478,-121.7407,WA,53,057,WECC,NWPP,HYDRO,111.2,1,1,53057,10.6469976227468,49.971618734995
54268,NG,GTG1,OP,GT,46.6,299887,1991,GAS,March Point Cogeneration,15500,48.4708,-122.56,WA,53,057,WECC,NWPP,GAS,166.8,1,1,53057,6.32402143581092,41.3968366552299
54268,NG,GTG2,OP,GT,46.6,299887,1991,GAS,March Point Cogeneration,15500,48.4708,-122.56,WA,53,057,WECC,NWPP,GAS,166.8,1,1,53057,6.32402143581092,41.3968366552299
54268,NG,GTG3,OP,GT,46.6,299887,1993,GAS,March Point Cogeneration,15500,48.4708,-122.56,WA,53,057,WECC,NWPP,GAS,166.8,1,1,53057,6.32402143581092,41.3968366552299
54268,NG,STG1,RE,CA,27,,1993,GAS,March Point Cogeneration,15500,48.4708,-122.56,WA,53,057,WECC,NWPP,GAS,166.8,1,0,53057,6.32402143581092,41.3968366552299
56406,WDS,GEN1,OP,ST,28,153153,2007,BIOMASS,Sierra Pacific Burlington Facility,15500,48.4481,-122.4331,WA,53,057,WECC,NWPP,BIOMASS,28,1,1,53057,11.6505659587558,50.5256046615056
