oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
55417,NG,CT01,OP,GT,114,2219,2002,GAS,Raccoon Creek Power Plant,19436,38.6996,-88.5392,IL,17,025,SERC,SRMW,GAS,456,1,1,17025,10.3329821430454,68.7302554154405
55417,NG,CT02,OP,GT,114,2219,2002,GAS,Raccoon Creek Power Plant,19436,38.6996,-88.5392,IL,17,025,SERC,SRMW,GAS,456,1,1,17025,10.3329821430454,68.7302554154405
55417,NG,CT03,OP,GT,114,2219,2002,GAS,Raccoon Creek Power Plant,19436,38.6996,-88.5392,IL,17,025,SERC,SRMW,GAS,456,1,1,17025,10.3329821430454,68.7302554154405
55417,NG,CT04,OP,GT,114,2219,2002,GAS,Raccoon Creek Power Plant,19436,38.6996,-88.5392,IL,17,025,SERC,SRMW,GAS,456,1,1,17025,10.3329821430454,68.7302554154405
56116,DFO,10,OP,IC,1.8,10,2000,OIL,IMEA Flora,6417,38.6658,-88.4625,IL,17,025,SERC,SRMW,OIL,9,0,1,17025,6.85173359996347,61.4110485787831
56116,DFO,6,OP,IC,1.8,10,2000,OIL,IMEA Flora,6417,38.6658,-88.4625,IL,17,025,SERC,SRMW,OIL,9,0,1,17025,6.85173359996347,61.4110485787831
56116,DFO,7,OP,IC,1.8,10,2000,OIL,IMEA Flora,6417,38.6658,-88.4625,IL,17,025,SERC,SRMW,OIL,9,0,1,17025,6.85173359996347,61.4110485787831
56116,DFO,8,OP,IC,1.8,10,2000,OIL,IMEA Flora,6417,38.6658,-88.4625,IL,17,025,SERC,SRMW,OIL,9,0,1,17025,6.85173359996347,61.4110485787831
56116,DFO,9,OP,IC,1.8,10,2000,OIL,IMEA Flora,6417,38.6658,-88.4625,IL,17,025,SERC,SRMW,OIL,9,0,1,17025,6.85173359996347,61.4110485787831
56117,DFO,1,OP,IC,1.8,8.667,2001,OIL,Flora Site A,6417,38.6693,-88.4635,IL,17,025,SERC,SRMW,OIL,5.4,0,1,17025,7.23090664481931,61.7562545712391
56117,DFO,2,OP,IC,1.8,8.667,2001,OIL,Flora Site A,6417,38.6693,-88.4635,IL,17,025,SERC,SRMW,OIL,5.4,0,1,17025,7.23090664481931,61.7562545712391
56117,DFO,3,OP,IC,1.8,8.667,2001,OIL,Flora Site A,6417,38.6693,-88.4635,IL,17,025,SERC,SRMW,OIL,5.4,0,1,17025,7.23090664481931,61.7562545712391
56118,DFO,4,OP,IC,1.8,8.5,2001,OIL,Flora Site B,6417,38.6714,-88.4894,IL,17,025,SERC,SRMW,OIL,3.6,0,1,17025,7.3808608431395,63.466091858774
56118,DFO,5,OP,IC,1.8,8.5,2001,OIL,Flora Site B,6417,38.6714,-88.4894,IL,17,025,SERC,SRMW,OIL,3.6,0,1,17025,7.3808608431395,63.466091858774
