oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
4043,WAT,4,OP,HY,1.2,6343.636,1980,HYDRO,Appleton,20847,44.25393,-88.40956,WI,55,087,RFC,RFCW,HYDRO,2.2,0,1,55087,1.09346626247442,111.899092354331
4043,WAT,5,OP,HY,0.5,2643.182,1916,HYDRO,Appleton,20847,44.25393,-88.40956,WI,55,087,RFC,RFCW,HYDRO,2.2,0,1,55087,1.09346626247442,111.899092354331
4043,WAT,6,OP,HY,0.5,2643.182,1916,HYDRO,Appleton,20847,44.25393,-88.40956,WI,55,087,RFC,RFCW,HYDRO,2.2,0,1,55087,1.09346626247442,111.899092354331
4118,NG,GT1,OP,GT,18,2013,1969,GAS,Kaukauna Gas Turbine,10056,44.276199,-88.265445,WI,55,087,MRO,RFCW,GAS,18,0,1,55087,3.69059910616074,101.319169709366
4119,WAT,1,OP,HY,1.1,7920.333,1948,HYDRO,Little Chute,10056,44.279897,-88.25558,WI,55,087,MRO,RFCW,HYDRO,3.3,0,1,55087,4.11302701496156,100.613906333147
4119,WAT,2,OP,HY,1.1,7920.333,1948,HYDRO,Little Chute,10056,44.279897,-88.25558,WI,55,087,MRO,RFCW,HYDRO,3.3,0,1,55087,4.11302701496156,100.613906333147
4119,WAT,3,OP,HY,1.1,7920.333,1948,HYDRO,Little Chute,10056,44.279897,-88.25558,WI,55,087,MRO,RFCW,HYDRO,3.3,0,1,55087,4.11302701496156,100.613906333147
4120,WAT,3,OP,HY,4.1,19018.5,2014,HYDRO,New Badger,10056,44.2772,-88.2678,WI,55,087,MRO,RFCW,HYDRO,11.8,0,1,55087,3.800222019261,101.523602220695
4120,WAT,4,OP,HY,4.1,19018.5,2014,HYDRO,New Badger,10056,44.2772,-88.2678,WI,55,087,MRO,RFCW,HYDRO,11.8,0,1,55087,3.800222019261,101.523602220695
4120,WAT,1,RE,HY,1.8,,1928,HYDRO,New Badger,10056,44.2772,-88.2678,WI,55,087,MRO,RFCW,HYDRO,11.8,0,0,55087,3.800222019261,101.523602220695
4120,WAT,2,RE,HY,1.8,,1928,HYDRO,New Badger,10056,44.2772,-88.2678,WI,55,087,MRO,RFCW,HYDRO,11.8,0,0,55087,3.800222019261,101.523602220695
4122,WAT,1,OP,HY,0.6,4199.75,1926,HYDRO,Rapide Croche,10056,44.3164,-88.3147,WI,55,087,MRO,RFCW,HYDRO,2.4,0,1,55087,8.10643796690501,102.047430200776
4122,WAT,2,OP,HY,0.6,4199.75,1926,HYDRO,Rapide Croche,10056,44.3164,-88.3147,WI,55,087,MRO,RFCW,HYDRO,2.4,0,1,55087,8.10643796690501,102.047430200776
4122,WAT,3,OP,HY,0.6,4199.75,1926,HYDRO,Rapide Croche,10056,44.3164,-88.3147,WI,55,087,MRO,RFCW,HYDRO,2.4,0,1,55087,8.10643796690501,102.047430200776
4122,WAT,4,OP,HY,0.6,4199.75,1926,HYDRO,Rapide Croche,10056,44.3164,-88.3147,WI,55,087,MRO,RFCW,HYDRO,2.4,0,1,55087,8.10643796690501,102.047430200776
4201,WAT,HC1,OP,HY,3.1,18242,1988,HYDRO,Combined Locks,10056,44.273511,-88.300548,WI,55,087,MRO,RFCW,HYDRO,6.2,0,1,55087,3.35545854764166,104.026347449206
4201,WAT,HC2,OP,HY,3.1,18242,1988,HYDRO,Combined Locks,10056,44.273511,-88.300548,WI,55,087,MRO,RFCW,HYDRO,6.2,0,1,55087,3.35545854764166,104.026347449206
7822,WAT,1,OP,HY,2.4,18716.5,1940,HYDRO,Kaukauna City Hydro,10056,44.274582,-88.319074,WI,55,087,MRO,RFCW,HYDRO,4.8,0,1,55087,3.45664353846657,105.503222498888
7822,WAT,2,OP,HY,2.4,18716.5,1942,HYDRO,Kaukauna City Hydro,10056,44.274582,-88.319074,WI,55,087,MRO,RFCW,HYDRO,4.8,0,1,55087,3.45664353846657,105.503222498888
54098,BLQ,GEN1,OP,ST,6,34810,1951,BIOMASS,Kaukauna Paper Mill,10056,44.2826,-88.2534,WI,55,087,MRO,RFCW,COAL,44.6,0,1,55087,4.41593639812828,100.489396655047
54098,BLQ,GEN2,OP,ST,11,54652,1977,BIOMASS,Kaukauna Paper Mill,10056,44.2826,-88.2534,WI,55,087,MRO,RFCW,COAL,44.6,0,1,55087,4.41593639812828,100.489396655047
54098,BLQ,GEN3,OP,ST,15.6,57446,1962,BIOMASS,Kaukauna Paper Mill,10056,44.2826,-88.2534,WI,55,087,MRO,RFCW,COAL,44.6,0,1,55087,4.41593639812828,100.489396655047
54098,BIT,GEN4,OP,ST,12,48811,1967,COAL,Kaukauna Paper Mill,10056,44.2826,-88.2534,WI,55,087,MRO,RFCW,COAL,44.6,0,1,55087,4.41593639812828,100.489396655047
54842,LFG,G1,OP,IC,1.6,12230.75,2007,BIOMASS,Outagamie County Co-Generation Facility,10056,44.2869,-88.3339,WI,55,087,RFC,RFCW,BIOMASS,8.8,0,1,55087,4.81056430493962,105.650112087352
54842,LFG,G2,OP,IC,1.6,12230.75,2007,BIOMASS,Outagamie County Co-Generation Facility,10056,44.2869,-88.3339,WI,55,087,RFC,RFCW,BIOMASS,8.8,0,1,55087,4.81056430493962,105.650112087352
54842,LFG,G3,OP,IC,1.6,12230.75,2007,BIOMASS,Outagamie County Co-Generation Facility,10056,44.2869,-88.3339,WI,55,087,RFC,RFCW,BIOMASS,8.8,0,1,55087,4.81056430493962,105.650112087352
54842,LFG,G4,OP,IC,1.6,12230.75,2016,BIOMASS,Outagamie County Co-Generation Facility,10056,44.2869,-88.3339,WI,55,087,RFC,RFCW,BIOMASS,8.8,0,1,55087,4.81056430493962,105.650112087352
54842,LFG,GEN1,RE,IC,0.8,,1991,BIOMASS,Outagamie County Co-Generation Facility,10056,44.2869,-88.3339,WI,55,087,RFC,RFCW,BIOMASS,8.8,0,0,55087,4.81056430493962,105.650112087352
54842,LFG,GEN2,RE,IC,0.8,,1991,BIOMASS,Outagamie County Co-Generation Facility,10056,44.2869,-88.3339,WI,55,087,RFC,RFCW,BIOMASS,8.8,0,0,55087,4.81056430493962,105.650112087352
54842,LFG,GEN3,RE,IC,0.8,,1991,BIOMASS,Outagamie County Co-Generation Facility,10056,44.2869,-88.3339,WI,55,087,RFC,RFCW,BIOMASS,8.8,0,0,55087,4.81056430493962,105.650112087352
54885,WAT,1H,OP,HY,0.7,4391.333,1926,HYDRO,Kimberly Mill,10056,44.2769,-88.3344,WI,55,087,RFC,RFCW,HYDRO,37.3,0,1,55087,3.69916356229353,106.632220566894
54885,WAT,2H,OP,HY,0.7,4391.333,1927,HYDRO,Kimberly Mill,10056,44.2769,-88.3344,WI,55,087,RFC,RFCW,HYDRO,37.3,0,1,55087,3.69916356229353,106.632220566894
54885,WAT,3H,OP,HY,0.7,4391.333,1927,HYDRO,Kimberly Mill,10056,44.2769,-88.3344,WI,55,087,RFC,RFCW,HYDRO,37.3,0,1,55087,3.69916356229353,106.632220566894
54885,NG,3TB,RE,ST,15.9,,1980,GAS,Kimberly Mill,10056,44.2769,-88.3344,WI,55,087,RFC,RFCW,HYDRO,37.3,0,0,55087,3.69916356229353,106.632220566894
54885,NG,4TB,RE,ST,19.3,,1968,GAS,Kimberly Mill,10056,44.2769,-88.3344,WI,55,087,RFC,RFCW,HYDRO,37.3,0,0,55087,3.69916356229353,106.632220566894
55558,NG,GEN1,OP,CT,60.5,258265.41,2002,GAS,"Appleton Coated, LLC",10056,44.2717,-88.3011,WI,55,087,RFC,RFCW,GAS,66.5,1,1,55087,3.15348624753508,104.03482196207
55558,NG,GEN2,OP,CA,6,29852.72,2002,GAS,"Appleton Coated, LLC",10056,44.2717,-88.3011,WI,55,087,RFC,RFCW,GAS,66.5,0,1,55087,3.15348624753508,104.03482196207
55836,NG,FT81,OP,GT,60.5,12377,2004,GAS,Island Street Peaking Plant,10056,44.2761,-88.2658,WI,55,087,MRO,RFCW,GAS,60.5,1,1,55087,3.67936462943073,101.345157329059
56031,NG,CTG1,OP,CT,198.9,1156250,2006,GAS,Fox Energy Center,659,44.3204,-88.208889,WI,55,087,RFC,RFCW,GAS,618.8,1,1,55087,1.30465700018071,97.6540980255228
56031,NG,CTG2,OP,CT,198.9,1149691,2005,GAS,Fox Energy Center,659,44.3204,-88.208889,WI,55,087,RFC,RFCW,GAS,618.8,1,1,55087,1.30465700018071,97.6540980255228
56031,NG,STG,OP,CA,221,1338938,2005,GAS,Fox Energy Center,659,44.3204,-88.208889,WI,55,087,RFC,RFCW,GAS,618.8,1,1,55087,1.30465700018071,97.6540980255228
