oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
3716,WAT,1,OP,HY,0.8,2266,1917,HYDRO,Lower Middlebury,7601,44.0249,-73.1768,VT,50,001,NPCC,NEWE,HYDRO,2.4,0,1,50001,18.3965135752716,18.3965135752716
3716,WAT,2,OP,HY,0.8,2266,1917,HYDRO,Lower Middlebury,7601,44.0249,-73.1768,VT,50,001,NPCC,NEWE,HYDRO,2.4,0,1,50001,18.3965135752716,18.3965135752716
3716,WAT,3,OP,HY,0.8,2266,1917,HYDRO,Lower Middlebury,7601,44.0249,-73.1768,VT,50,001,NPCC,NEWE,HYDRO,2.4,0,1,50001,18.3965135752716,18.3965135752716
3724,WAT,1,OP,HY,1.3,3456,1917,HYDRO,Salisbury,7601,43.8954,-73.1007,VT,50,001,NPCC,NEWE,HYDRO,1.3,0,1,50001,5.66194369807843,22.0748430663032
3725,WAT,1,OP,HY,2.2,5756,1917,HYDRO,Silver Lake (VT),7601,43.898584,-73.053125,VT,50,001,NPCC,NEWE,HYDRO,2.2,0,1,50001,5.83005295246548,25.913166741329
3728,WAT,1,OP,HY,3,13118,1951,HYDRO,Weybridge,7601,44.0661,-73.2158,VT,50,001,NPCC,NEWE,HYDRO,3,0,1,50001,16.1652386727043,16.1652386727043
6451,WAT,1,OP,HY,0.8,2483.93,1913,HYDRO,Beldens,7601,44.0525,-73.1762,VT,50,001,NPCC,NEWE,HYDRO,5.7,0,1,50001,18.8593524368067,18.8593524368067
6451,WAT,2,OP,HY,0.8,2483.93,1913,HYDRO,Beldens,7601,44.0525,-73.1762,VT,50,001,NPCC,NEWE,HYDRO,5.7,0,1,50001,18.8593524368067,18.8593524368067
6451,WAT,HC3,OP,HY,4.1,12730.14,1988,HYDRO,Beldens,7601,44.0525,-73.1762,VT,50,001,NPCC,NEWE,HYDRO,5.7,0,1,50001,18.8593524368067,18.8593524368067
6519,WAT,1,OP,HY,0.7,2453.792,1912,HYDRO,Vergennes 9,7601,44.1664,-73.2575,VT,50,001,NPCC,NEWE,HYDRO,6.4,0,1,50001,9.59341509268665,9.59341509268665
6519,WAT,2,OP,HY,0.7,2453.792,1912,HYDRO,Vergennes 9,7601,44.1664,-73.2575,VT,50,001,NPCC,NEWE,HYDRO,6.4,0,1,50001,9.59341509268665,9.59341509268665
6519,WAT,4,OP,HY,1,3505.417,1943,HYDRO,Vergennes 9,7601,44.1664,-73.2575,VT,50,001,NPCC,NEWE,HYDRO,6.4,0,1,50001,9.59341509268665,9.59341509268665
6519,DFO,5,OP,IC,2,186,1963,OIL,Vergennes 9,7601,44.1664,-73.2575,VT,50,001,NPCC,NEWE,HYDRO,6.4,0,1,50001,9.59341509268665,9.59341509268665
6519,DFO,6,OP,IC,2,186,1964,OIL,Vergennes 9,7601,44.1664,-73.2575,VT,50,001,NPCC,NEWE,HYDRO,6.4,0,1,50001,9.59341509268665,9.59341509268665
50713,WAT,GEN1,OP,HY,0.8,3047.158,1988,HYDRO,Huntington Falls,7601,44.0703,-73.1961,VT,50,001,NPCC,NEWE,HYDRO,5.7,0,1,50001,17.8103129366691,17.8103129366691
50713,WAT,GEN2,OP,HY,0.8,3047.158,1988,HYDRO,Huntington Falls,7601,44.0703,-73.1961,VT,50,001,NPCC,NEWE,HYDRO,5.7,0,1,50001,17.8103129366691,17.8103129366691
50713,WAT,GEN3,OP,HY,4.1,15616.684,1988,HYDRO,Huntington Falls,7601,44.0703,-73.1961,VT,50,001,NPCC,NEWE,HYDRO,5.7,0,1,50001,17.8103129366691,17.8103129366691
57804,WDS,2,OP,ST,0.6,2791.66,1985,BIOMASS,Middlebury College,7601,44.0075,-73.176944,VT,50,001,NPCC,NEWE,BIOMASS,1.6,0,1,50001,18.3667962488565,18.3667962488565
57804,WDS,3,OP,ST,0.8,652.81,1999,BIOMASS,Middlebury College,7601,44.0075,-73.176944,VT,50,001,NPCC,NEWE,BIOMASS,1.6,0,1,50001,18.3667962488565,18.3667962488565
57804,WDS,1,RE,ST,0.2,,1980,BIOMASS,Middlebury College,7601,44.0075,-73.176944,VT,50,001,NPCC,NEWE,BIOMASS,1.6,0,0,50001,18.3667962488565,18.3667962488565
58935,SUN,PV,OP,PV,2,2917,2013,SOLAR,Open View Solar Farm,7601,44.139444,-73.203889,VT,50,001,NPCC,NEWE,SOLAR,2,0,1,50001,13.9413573492518,14.807201811083
60562,MWH,GMPBP,OP,BA,1,-296,2018,OTHER,GMP Solar - Panton,7601,44.085795,-73.195385,VT,50,001,NPCC,NEWE,SOLAR,5.9,0,1,50001,17.5452307322555,17.5452307322555
60562,SUN,GMPSP,OP,PV,4.9,8736,2016,SOLAR,GMP Solar - Panton,7601,44.085795,-73.195385,VT,50,001,NPCC,NEWE,SOLAR,5.9,0,1,50001,17.5452307322555,17.5452307322555
61340,SUN,NGSF1,OP,PV,2.2,1768,2017,SOLAR,Next Generation Solar Farm,7601,44.084824,-73.226647,VT,50,001,NPCC,NEWE,SOLAR,2.2,0,1,50001,15.1038608674506,15.1038608674506
