oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
2713,NG,CA1,OP,CA,288,1208835,2013,GAS,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,1,37129,0.479913568559581,24.9588667281889
2713,NG,CT004,OP,GT,60.5,109443.5,2017,GAS,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,1,37129,0.479913568559581,24.9588667281889
2713,NG,CT005,OP,GT,60.5,109443.5,2017,GAS,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,1,37129,0.479913568559581,24.9588667281889
2713,NG,CT1,OP,CT,221,1101793,2013,GAS,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,1,37129,0.479913568559581,24.9588667281889
2713,NG,CT2,OP,CT,221,1113940,2013,GAS,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,1,37129,0.479913568559581,24.9588667281889
2713,BIT,1,RE,ST,112.5,,1954,COAL,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,0,37129,0.479913568559581,24.9588667281889
2713,BIT,2,RE,ST,112.5,,1955,COAL,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,0,37129,0.479913568559581,24.9588667281889
2713,BIT,3,RE,ST,446.6,,1972,COAL,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,0,37129,0.479913568559581,24.9588667281889
2713,DFO,GT1,RE,GT,16.3,,1968,OIL,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,0,0,37129,0.479913568559581,24.9588667281889
2713,DFO,GTA,RE,GT,37.5,,1969,OIL,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,0,37129,0.479913568559581,24.9588667281889
2713,DFO,GTB,RE,GT,37.5,,1969,OIL,L V Sutton,3046,34.283056,-77.985278,NC,37,129,SERC,SRVC,GAS,1613.9,1,0,37129,0.479913568559581,24.9588667281889
56938,SUN,NCP1,OP,PV,1.2,936,2008,SOLAR,SunEdison LV Sutton Plant Site,3046,34.2867,-77.9814,NC,37,129,SERC,SRVC,SOLAR,1.2,0,1,37129,0.985295569946308,24.8432175282257
60798,SUN,PV1,OP,PV,1.6,2859,2013,SOLAR,South Atlantic Services Solar Farm I,3046,34.290189,-77.975668,NC,37,129,SERC,SRVC,SOLAR,1.6,0,1,37129,1.6399154215774,24.5835808320572
