oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
663,NG,1,OP,ST,75,162746,1972,GAS,Deerhaven,6909,29.7592,-82.3878,FL,12,001,FRCC,FRCC,COAL,471,1,1,12001,13.1328103170611,69.7028189013146
663,BIT,2,OP,ST,250.7,591394,1981,COAL,Deerhaven,6909,29.7592,-82.3878,FL,12,001,FRCC,FRCC,COAL,471,1,1,12001,13.1328103170611,69.7028189013146
663,NG,GT1,OP,GT,24.6,1637.855,1976,GAS,Deerhaven,6909,29.7592,-82.3878,FL,12,001,FRCC,FRCC,COAL,471,0,1,12001,13.1328103170611,69.7028189013146
663,NG,GT2,OP,GT,24.6,1637.855,1976,GAS,Deerhaven,6909,29.7592,-82.3878,FL,12,001,FRCC,FRCC,COAL,471,0,1,12001,13.1328103170611,69.7028189013146
663,NG,GT3,OP,GT,96.1,6398.289,1996,GAS,Deerhaven,6909,29.7592,-82.3878,FL,12,001,FRCC,FRCC,COAL,471,1,1,12001,13.1328103170611,69.7028189013146
664,NG,8,OP,CA,50,189618,1965,GAS,J R Kelly,6909,29.6461,-82.3208,FL,12,001,FRCC,FRCC,GAS,238.7,1,1,12001,17.9024833867635,80.2789459259468
664,NG,CT04,OP,CT,96.1,424143,2001,GAS,J R Kelly,6909,29.6461,-82.3208,FL,12,001,FRCC,FRCC,GAS,238.7,1,1,12001,17.9024833867635,80.2789459259468
664,NG,6,RE,ST,18.7,,1958,GAS,J R Kelly,6909,29.6461,-82.3208,FL,12,001,FRCC,FRCC,GAS,238.7,0,0,12001,17.9024833867635,80.2789459259468
664,NG,7,RE,ST,25,,1961,GAS,J R Kelly,6909,29.6461,-82.3208,FL,12,001,FRCC,FRCC,GAS,238.7,1,0,12001,17.9024833867635,80.2789459259468
664,NG,GT1,RE,GT,16.3,,1968,GAS,J R Kelly,6909,29.6461,-82.3208,FL,12,001,FRCC,FRCC,GAS,238.7,0,0,12001,17.9024833867635,80.2789459259468
664,NG,GT2,RE,GT,16.3,,1968,GAS,J R Kelly,6909,29.6461,-82.3208,FL,12,001,FRCC,FRCC,GAS,238.7,0,0,12001,17.9024833867635,80.2789459259468
664,NG,GT3,RE,GT,16.3,,1969,GAS,J R Kelly,6909,29.6461,-82.3208,FL,12,001,FRCC,FRCC,GAS,238.7,0,0,12001,17.9024833867635,80.2789459259468
7345,NG,P1,OP,GT,54.2,331594,1994,GAS,University of Florida,6455,29.640278,-82.348611,FL,12,001,FRCC,FRCC,GAS,54.2,1,1,12001,17.2419191020171,81.4639994465658
56518,NG,GT1,OP,GT,4.1,19647,2009,GAS,South Energy Center,6909,29.6383,-82.34,FL,12,001,FRCC,FRCC,GAS,11.5,0,1,12001,17.027733498509,81.4984540421038
56518,NG,REG1,OP,IC,7.4,32879,2017,GAS,South Energy Center,6909,29.6383,-82.34,FL,12,001,FRCC,FRCC,GAS,11.5,0,1,12001,17.027733498509,81.4984540421038
57241,WDS,1,OP,ST,116.1,569595,2013,BIOMASS,Deerhaven Renewable Energy Center,6909,29.7675,-82.396388,FL,12,001,FRCC,FRCC,BIOMASS,116.1,1,1,12001,12.5764573412825,69.0830849272936
57438,SUN,1,OP,PV,1.6,2279,2011,SOLAR,"Solar Park Gainesville, LLC",6909,29.700407,-82.337828,FL,12,001,FRCC,FRCC,SOLAR,1.6,0,1,12001,16.856465457724,74.735473098468
58618,SUN,1,OP,PV,1.2,1597,2010,SOLAR,Butler Plaza,6909,29.623056,-82.38,FL,12,001,FRCC,FRCC,SOLAR,1.2,0,1,12001,15.3131418554905,79.5624953619699
61021,SUN,1,OP,PV,74.5,155194,2018,SOLAR,Horizon Solar Energy Center,6452,29.665556,-82.058333,FL,12,107,FRCC,FRCC,SOLAR,74.5,1,1,12107,0.287268499713672,76.4936451900848
