oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
56497,NG,1,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,10,OP,IC,9.3,15152.261,2016,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,11,OP,IC,9.3,15152.261,2016,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,12,OP,IC,9.3,15152.261,2016,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,2,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,3,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,4,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,5,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,6,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,7,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,8,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
56497,NG,9,OP,IC,8.4,13685.913,2008,GAS,Goodman Energy Center,12524,38.9303,-99.3617,KS,20,051,MRO,SPNO,GAS,103.5,0,1,20051,20.2102047579542,118.924058939074
58767,WND,1,OP,WT,205.7,409248.642,2015,WIND,Buckeye Wind Energy Center,12524,39.003873,-99.414161,KS,20,051,MRO,SPNO,WIND,381.5,1,1,20051,14.3009805553586,110.765675252392
58767,WND,2,IP,WT,70.3,139864.752,,WIND,Buckeye Wind Energy Center,12524,39.003873,-99.414161,KS,20,051,MRO,SPNO,WIND,381.5,1,0,20051,14.3009805553586,110.765675252392
58767,WND,3,IP,WT,105.5,209896.606,,WIND,Buckeye Wind Energy Center,12524,39.003873,-99.414161,KS,20,051,MRO,SPNO,WIND,381.5,1,0,20051,14.3009805553586,110.765675252392
61540,WND,WIND1,OP,WT,2,7800,2013,WIND,Fort Hays State University Wind Farm,12524,38.874316,-99.405214,KS,20,051,MRO,SPNO,WIND,4,0,1,20051,16.4979470115004,125.145107459434
61540,WND,WIND2,OP,WT,2,7800,2013,WIND,Fort Hays State University Wind Farm,12524,38.874316,-99.405214,KS,20,051,MRO,SPNO,WIND,4,0,1,20051,16.4979470115004,125.145107459434
